"","carat","cut","color","clarity","depth","table","price","x","y","z"
"13320",1.01,"Very Good","E","SI1",62.9,58,5499,6.35,6.41,4.01
"13321",1.25,"Premium","J","VS1",62,58,5500,6.89,6.92,4.28
"13322",1,"Premium","E","SI1",61.6,59,5500,6.38,6.41,3.94
"13323",1,"Good","G","VS2",63.3,60,5500,6.29,6.37,4.01
"13324",1.25,"Very Good","I","SI1",58.9,58,5500,7.04,7.08,4.16
"13325",1.02,"Very Good","F","SI1",59.8,58,5500,6.49,6.55,3.9
"13326",1.14,"Ideal","H","SI1",62.3,56,5501,6.72,6.69,4.18
"13327",1.01,"Good","D","SI1",57.6,60,5501,6.59,6.64,3.81
"13328",1.01,"Fair","F","VS2",65.5,62,5501,6.19,6.23,4.07
"13329",1.11,"Ideal","D","SI2",62.2,57,5501,6.66,6.62,4.12
"13330",0.9,"Very Good","H","VS2",62.6,59,5502,6.07,6.16,3.83
"13331",1.21,"Premium","I","VS2",62.2,59,5502,6.79,6.85,4.24
"13332",1.22,"Ideal","H","SI2",61,57,5502,6.88,6.93,4.2
"13333",1.22,"Ideal","H","SI2",61.7,56,5502,6.87,6.93,4.26
"13334",1.04,"Premium","F","SI1",61.5,59,5504,6.54,6.46,4
"13335",1.12,"Very Good","G","SI2",61.2,58,5504,6.65,6.69,4.08
"13336",0.9,"Very Good","F","VVS2",61,63,5504,6.13,6.09,3.73
"13337",1.22,"Ideal","J","VS1",60.8,57,5504,6.85,6.89,4.18
"13338",1.23,"Premium","J","VS2",61.9,55,5504,6.94,6.88,4.28
"13339",1.19,"Premium","D","SI2",58.8,58,5504,7.04,6.9,4.1
"13340",1.19,"Ideal","D","SI2",60.4,55,5504,6.91,6.89,4.17
"13341",1.05,"Ideal","G","VS2",61.1,57,5504,6.55,6.52,3.99
"13342",1.46,"Fair","G","SI2",64.6,54,5504,7.11,7.03,4.57
"13343",1.26,"Premium","I","SI1",60.9,58,5504,6.99,6.94,4.24
"13344",1,"Good","F","VS2",63.4,56,5505,6.27,6.35,4
"13345",1,"Very Good","F","VS2",61.9,59,5505,6.34,6.38,3.94
"13346",1.02,"Ideal","H","SI1",59.8,58,5505,6.56,6.58,3.93
"13347",1.02,"Premium","G","VS2",62.7,58,5506,6.44,6.36,4.01
"13348",1.11,"Ideal","I","VS2",61.7,55,5506,6.66,6.69,4.12
"13349",1.15,"Premium","H","SI1",62,58,5506,6.77,6.66,4.16
"13350",1.02,"Very Good","E","SI1",63.1,61,5508,6.42,6.35,4.03
"13351",0.24,"Very Good","D","VS2",60.2,59,419,4.03,4.04,2.43
"13352",0.27,"Very Good","D","VS2",63,57,419,4.06,4.1,2.57
"13353",0.24,"Very Good","E","VS2",60.1,58,419,4.01,4.04,2.42
"13354",0.24,"Very Good","E","VS2",63.5,53,419,3.96,3.98,2.52
"13355",0.24,"Very Good","E","VS2",62.1,58,419,4,4.02,2.49
"13356",0.24,"Very Good","E","VS2",63.1,56,419,3.95,3.98,2.5
"13357",0.24,"Very Good","E","VS2",63,58,419,3.94,3.97,2.49
"13358",0.24,"Very Good","E","VS2",61.5,58,419,4.02,4.05,2.48
"13359",0.24,"Very Good","E","VS2",62.1,59,419,3.98,4.01,2.48
"13360",0.24,"Very Good","F","VS2",61.4,58,419,3.99,4.05,2.47
"13361",0.24,"Very Good","F","VS2",62.4,58,419,3.98,4,2.49
"13362",0.24,"Very Good","F","VS2",62.9,58,419,3.94,4.01,2.5
"13363",0.24,"Very Good","F","VS2",59.6,58,419,4.08,4.11,2.44
"13364",0.24,"Very Good","F","VS2",61.9,59,419,3.98,4,2.47
"13365",0.24,"Very Good","F","VS1",59.9,58,419,4.02,4.06,2.42
"13366",0.24,"Very Good","F","VS1",63,58,419,3.92,3.95,2.48
"13367",0.24,"Very Good","F","VS1",62.5,58,419,3.95,3.96,2.47
"13368",0.24,"Very Good","F","VS1",63,59,419,3.93,3.97,2.49
"13369",0.24,"Very Good","E","VS1",62.4,59,419,3.94,3.98,2.47
"13370",0.24,"Very Good","E","VS1",59.8,58,419,4.02,4.11,2.43
"13371",0.24,"Very Good","D","VS1",61.4,58,419,3.99,4.02,2.46
"13372",0.24,"Very Good","D","VS1",62.2,58,419,3.95,3.99,2.47
"13373",0.24,"Very Good","D","VS1",62.9,56,419,3.96,3.99,2.5
"13374",0.24,"Ideal","F","VS2",62.2,57,419,3.96,4.01,2.48
"13375",0.24,"Ideal","F","VS2",61.2,57,419,4.04,4.06,2.48
"13376",0.24,"Ideal","F","VS1",61.3,56,419,4,4.03,2.46
"13377",0.26,"Very Good","D","VS2",59.6,63,420,4.13,4.16,2.47
"13378",0.26,"Very Good","D","VS1",63.3,57,420,4.03,4.06,2.56
"13379",0.32,"Ideal","H","SI2",61.5,56,420,4.43,4.45,2.73
"13380",0.32,"Ideal","H","SI2",61.9,54,420,4.42,4.46,2.75
"13381",0.3,"Ideal","F","VS2",62,53.7,601,4.31,4.33,2.68
"13382",0.3,"Ideal","F","VS2",62.3,53.5,601,4.27,4.32,2.68
"13383",0.3,"Ideal","F","VS2",62.5,53.3,601,4.28,4.31,2.69
"13384",0.3,"Ideal","D","VS1",61,58,601,4.3,4.36,2.64
"13385",0.31,"Ideal","E","SI1",60.1,57,601,4.36,4.39,2.63
"13386",0.37,"Ideal","J","IF",61.9,54,601,4.63,4.68,2.88
"13387",0.39,"Fair","E","SI1",65.6,60,601,4.5,4.56,2.97
"13388",0.35,"Good","D","SI1",63.3,56,601,4.5,4.53,2.86
"13389",0.35,"Premium","D","SI1",61.5,58,601,4.53,4.55,2.79
"13390",0.35,"Ideal","D","SI1",62.1,57,601,4.47,4.49,2.78
"13391",0.38,"Ideal","G","SI2",61.6,55,602,4.64,4.68,2.87
"13392",0.38,"Ideal","G","SI2",61.2,56,602,4.7,4.74,2.89
"13393",0.38,"Ideal","F","SI2",62.1,56,602,4.62,4.65,2.88
"13394",0.32,"Very Good","F","VS2",59.7,62,602,4.38,4.43,2.63
"13395",0.32,"Good","F","VS2",63.3,57,602,4.34,4.38,2.76
"13396",0.32,"Ideal","G","VS1",61.9,55,602,4.4,4.42,2.73
"13397",0.32,"Very Good","F","VS2",58.8,62,602,4.43,4.48,2.62
"13398",0.32,"Ideal","F","VS2",61.9,55,602,4.41,4.45,2.74
"13399",0.32,"Ideal","G","VS1",60.7,56,602,4.43,4.46,2.7
"13400",0.32,"Very Good","F","VS2",63,57,602,4.33,4.37,2.74
"13401",0.32,"Ideal","F","VS2",62.4,57,602,4.37,4.44,2.75
"13402",0.32,"Very Good","G","VS1",61.2,62,602,4.41,4.45,2.71
"13403",0.32,"Premium","H","VVS2",62.2,58,602,4.33,4.38,2.71
"13404",0.32,"Very Good","F","VS2",61.2,58,602,4.38,4.41,2.69
"13405",0.32,"Premium","F","VS2",59.5,60,602,4.46,4.48,2.66
"13406",0.35,"Very Good","H","VS1",60,57,603,4.57,4.6,2.75
"13407",0.3,"Very Good","E","VS2",62.7,53,603,4.32,4.35,2.72
"13408",0.3,"Very Good","F","VS1",63.1,59,603,4.2,4.27,2.67
"13409",0.4,"Very Good","J","SI1",58.9,59,603,4.84,4.87,2.86
"13410",0.37,"Ideal","I","VS2",61.2,56,603,4.62,4.66,2.84
"13411",1.18,"Very Good","H","SI1",60.1,59,5508,6.83,6.88,4.11
"13412",1.16,"Ideal","H","SI2",61.1,56,5509,6.78,6.79,4.15
"13413",1.02,"Ideal","E","SI1",62.3,54,5509,6.45,6.49,4.03
"13414",1.2,"Ideal","H","SI1",62.9,57,5510,6.79,6.76,4.26
"13415",1.2,"Premium","I","SI1",60.7,59,5510,6.9,6.87,4.18
"13416",1.2,"Premium","H","SI2",62.4,57,5510,6.83,6.75,4.24
"13417",1.23,"Ideal","H","SI2",63.8,57,5510,6.78,6.72,4.31
"13418",1.5,"Ideal","I","I1",61.8,57,5510,7.39,7.31,4.54
"13419",1.2,"Ideal","I","SI1",61.8,56,5510,6.8,6.77,4.19
"13420",1.23,"Premium","J","VS1",62.7,58,5510,6.82,6.79,4.27
"13421",1.2,"Premium","I","SI1",61.1,58,5510,6.88,6.8,4.18
"13422",1,"Very Good","G","SI1",62.3,62,5511,6.34,6.38,3.96
"13423",0.9,"Very Good","D","VS1",63.4,58,5511,6.15,6.09,3.88
"13424",1.32,"Very Good","J","SI2",61.7,60,5513,6.95,7.01,4.31
"13425",1.2,"Good","F","SI2",59,60,5514,6.9,6.97,4.09
"13426",1.08,"Very Good","H","VS2",62.9,59,5515,6.47,6.56,4.1
"13427",1.01,"Premium","H","VS1",61.1,58,5515,6.48,6.45,3.95
"13428",1.01,"Good","H","VS1",63.8,59,5515,6.34,6.3,4.03
"13429",1.01,"Premium","E","SI1",62.8,59,5515,6.45,6.41,4.04
"13430",1.08,"Very Good","H","SI1",63.2,58,5516,6.57,6.49,4.13
"13431",1.06,"Ideal","I","VS2",60.3,57,5516,6.61,6.66,4.01
"13432",0.92,"Ideal","E","SI1",62.1,56,5516,6.22,6.24,3.87
"13433",1.08,"Ideal","H","SI1",61.8,54,5517,6.6,6.61,4.09
"13434",1.27,"Premium","J","VS1",62.6,59,5518,6.88,6.92,4.32
"13435",1.2,"Very Good","G","SI2",61.7,59,5518,6.81,6.86,4.22
"13436",1.03,"Ideal","G","SI1",61.6,55,5518,6.48,6.52,4
"13437",1.01,"Very Good","G","VS2",62.5,60,5519,6.31,6.37,3.96
"13438",1.16,"Ideal","J","IF",60.6,56,5519,6.79,6.86,4.14
"13439",1.16,"Ideal","G","SI1",60.9,57,5519,6.79,6.75,4.12
"13440",1.46,"Premium","I","SI2",62.4,59,5519,7.21,7.16,4.49
"13441",1.06,"Very Good","F","SI1",63.4,58,5520,6.51,6.42,4.1
"13442",1.06,"Premium","H","VS2",60.7,59,5520,6.61,6.57,4
"13443",1.24,"Ideal","G","SI2",61.4,56,5520,6.98,6.92,4.27
"13444",1.23,"Premium","I","VS2",61.7,58,5521,6.85,6.87,4.23
"13445",1,"Very Good","F","SI1",63.3,58,5521,6.34,6.36,4.02
"13446",1.1,"Very Good","H","SI1",62.9,57,5521,6.54,6.59,4.13
"13447",1.12,"Ideal","H","SI1",61.9,57,5521,6.64,6.68,4.12
"13448",1,"Very Good","G","SI1",61,56.7,5522,6.44,6.47,3.94
"13449",1.2,"Very Good","I","SI1",62.6,59,5522,6.75,6.71,4.21
"13450",1.02,"Ideal","H","SI1",60.9,57,5522,6.51,6.55,3.98
"13451",1.03,"Premium","H","VS1",62.5,59,5523,6.43,6.47,4.03
"13452",1.03,"Premium","H","VS1",62,59,5523,6.45,6.48,4.01
"13453",1.1,"Very Good","I","VS2",61.8,58,5524,6.59,6.62,4.08
"13454",1.08,"Very Good","H","VS2",58.1,62,5524,6.72,6.74,3.91
"13455",1.35,"Fair","J","SI1",65.2,56,5524,6.9,7.02,4.54
"13456",1.04,"Very Good","F","SI1",62.9,54,5525,6.46,6.49,4.07
"13457",1.01,"Premium","E","SI1",60.7,58,5525,6.5,6.48,3.94
"13458",1.15,"Ideal","E","SI1",62.7,56,5526,6.73,6.7,4.21
"13459",1.03,"Good","D","SI1",57.7,62,5526,6.63,6.65,3.83
"13460",1.13,"Very Good","G","SI1",63.1,58,5526,6.65,6.59,4.18
"13461",1.01,"Ideal","F","SI1",62,54,5527,6.41,6.49,4
"13462",1.09,"Ideal","F","SI1",62.5,57,5527,6.59,6.54,4.1
"13463",1,"Very Good","F","SI1",63.3,58,5528,6.28,6.39,4.01
"13464",1.04,"Ideal","E","SI1",62.4,57,5528,6.48,6.53,4.06
"13465",1.21,"Premium","G","SI2",60.3,58,5529,6.96,6.9,4.18
"13466",1.27,"Very Good","J","VS2",62.7,58,5530,6.88,6.91,4.32
"13467",0.91,"Very Good","E","VS1",61.8,60,5530,6.17,6.2,3.82
"13468",1.13,"Very Good","I","VS2",60.7,58,5531,6.72,6.75,4.09
"13469",1.04,"Ideal","E","SI2",62.3,55,5531,6.46,6.49,4.03
"13470",1.21,"Premium","J","VVS2",61.7,60,5531,6.85,6.82,4.22
"13471",1.01,"Premium","D","SI1",58.9,58,5532,6.57,6.54,3.86
"13472",1.07,"Ideal","G","SI1",61.7,54,5532,6.59,6.61,4.07
"13473",1.01,"Very Good","D","SI1",59.7,57,5533,6.53,6.56,3.91
"13474",1.52,"Fair","G","SI2",64.9,59,5533,7.19,7.15,4.65
"13475",1.01,"Very Good","E","SI1",59.5,57,5534,6.56,6.62,3.92
"13476",1.22,"Premium","G","SI2",60.2,58,5534,6.92,6.9,4.16
"13477",1.15,"Ideal","I","VS2",61.7,57,5534,6.72,6.74,4.15
"13478",1.2,"Ideal","J","VS1",61.3,56,5534,6.83,6.87,4.2
"13479",1.08,"Ideal","F","SI1",62.7,57,5534,6.53,6.57,4.11
"13480",1.01,"Ideal","E","SI1",62,56,5534,6.41,6.47,3.99
"13481",1.01,"Ideal","E","SI1",60.8,56,5534,6.48,6.51,3.95
"13482",1.06,"Premium","F","SI1",58.4,61,5535,6.73,6.69,3.92
"13483",0.9,"Premium","E","VS1",59.4,59,5535,6.28,6.31,3.74
"13484",1.1,"Ideal","G","SI2",62.6,56,5535,6.64,6.58,4.14
"13485",1.2,"Ideal","I","SI1",62.4,57,5535,6.75,6.8,4.23
"13486",0.91,"Ideal","D","SI1",62.1,55,5535,6.2,6.24,3.86
"13487",1.04,"Good","G","VS2",61.4,65,5535,6.53,6.47,3.99
"13488",1.5,"Premium","J","SI1",62.1,57,5536,7.42,7.26,4.56
"13489",1.07,"Ideal","E","SI1",61.4,57,5537,6.59,6.53,4.03
"13490",1.16,"Very Good","H","VS2",63,57,5537,6.64,6.66,4.19
"13491",1.15,"Very Good","G","SI1",61.3,62,5538,6.68,6.72,4.11
"13492",1.01,"Good","G","VS2",63.2,64,5538,6.34,6.28,3.99
"13493",1.01,"Fair","G","VS2",64.5,57,5538,6.26,6.2,4.02
"13494",1.01,"Premium","G","VS2",58.1,59,5538,6.61,6.53,3.82
"13495",1.09,"Very Good","E","SI1",62.5,57,5539,6.55,6.61,4.11
"13496",0.7,"Ideal","D","VVS2",61.4,56,5539,5.72,5.75,3.53
"13497",0.7,"Ideal","D","VVS2",61.7,55,5539,5.73,5.75,3.54
"13498",0.7,"Ideal","D","VVS2",60.7,57,5539,5.75,5.78,3.5
"13499",0.7,"Ideal","D","VVS2",61.3,56,5539,5.72,5.76,3.52
"13500",0.7,"Ideal","D","VVS2",61.1,55,5539,5.75,5.78,3.52
"13501",0.9,"Ideal","G","VS1",62.1,56,5540,6.15,6.19,3.83
"13502",1.21,"Premium","I","VS1",61.2,59,5540,6.86,6.84,4.19
"13503",1.21,"Premium","J","VS2",60.2,57,5541,6.97,6.91,4.18
"13504",1.01,"Very Good","D","SI1",61.5,61,5542,6.37,6.47,3.95
"13505",1.01,"Ideal","D","SI1",61.2,57,5543,6.47,6.44,3.95
"13506",1.01,"Premium","D","SI1",61.6,60,5543,6.47,6.43,3.97
"13507",1.01,"Premium","D","SI1",61.7,62,5543,6.34,6.3,3.9
"13508",1.01,"Premium","D","SI1",61.8,60,5543,6.37,6.35,3.93
"13509",1.01,"Good","D","SI1",63.8,58,5543,6.38,6.34,4.06
"13510",1.01,"Very Good","D","SI1",63.1,60,5543,6.39,6.32,4.01
"13511",1.06,"Premium","G","VS2",62.5,58,5543,6.52,6.47,4.06
"13512",1.01,"Premium","D","SI1",60,60,5543,6.51,6.45,3.89
"13513",1.01,"Premium","D","SI1",62.9,59,5543,6.43,6.39,4.03
"13514",1.01,"Premium","D","SI1",62.6,58,5543,6.44,6.33,4
"13515",1.01,"Premium","E","SI1",59.8,59,5543,6.52,6.48,3.89
"13516",1,"Premium","E","SI1",60.3,62,5544,6.33,6.25,3.79
"13517",1,"Very Good","E","VS2",62.4,62,5544,6.33,6.39,3.97
"13518",1,"Premium","F","SI1",61.9,60,5544,6.34,6.39,3.94
"13519",1,"Good","G","VS2",62.9,56,5544,6.33,6.39,4
"13520",1,"Very Good","G","VS2",62.7,58,5544,6.34,6.42,4
"13521",1.2,"Good","E","SI2",63.3,55,5544,6.73,6.77,4.27
"13522",1.01,"Good","H","SI1",60.1,61,5544,6.5,6.47,3.9
"13523",1.01,"Good","D","SI1",65.1,57,5544,6.3,6.32,4.11
"13524",1,"Good","H","VS1",61.3,64,5544,6.39,6.33,3.9
"13525",1.32,"Ideal","I","SI1",61.7,56,5544,7.11,7.05,4.37
"13526",1,"Premium","E","SI1",61.9,60,5544,6.46,6.37,3.97
"13527",1,"Premium","E","SI1",60.7,59,5544,6.41,6.38,3.88
"13528",1,"Premium","E","SI1",62.6,60,5544,6.35,6.3,3.97
"13529",1.1,"Ideal","I","VS1",61.7,57,5544,6.65,6.62,4.09
"13530",1.1,"Premium","H","SI1",59.6,58,5544,6.79,6.74,4.03
"13531",1.1,"Ideal","G","SI1",61.9,55,5545,6.62,6.66,4.11
"13532",1.35,"Premium","J","SI1",60.9,59,5546,7.07,7.12,4.32
"13533",1.12,"Ideal","E","SI2",62,57,5546,6.61,6.63,4.11
"13534",1,"Good","D","SI1",60.5,60,5546,6.37,6.42,3.87
"13535",1.31,"Premium","J","SI1",59.4,60,5546,7.12,7.06,4.21
"13536",1.31,"Ideal","I","SI2",63.6,55,5546,6.98,6.92,4.42
"13537",1.27,"Premium","I","SI1",62.3,56,5547,6.93,6.85,4.29
"13538",1.11,"Ideal","D","SI2",61.6,55,5547,6.62,6.66,4.09
"13539",0.9,"Very Good","D","VS1",63,58,5547,6.11,6.14,3.86
"13540",1.12,"Premium","E","SI1",58.8,61,5547,6.8,6.74,3.98
"13541",1.14,"Ideal","G","SI1",62.2,56,5548,6.66,6.69,4.15
"13542",1.14,"Ideal","D","SI2",61.4,56,5548,6.69,6.77,4.13
"13543",1.14,"Premium","G","SI1",62.3,59,5548,6.66,6.69,4.16
"13544",1.13,"Very Good","H","VS2",61.4,61,5548,6.67,6.71,4.11
"13545",0.96,"Very Good","D","SI1",59.9,58,5548,6.4,6.46,3.85
"13546",1.02,"Ideal","F","SI1",60.1,59,5549,6.59,6.56,3.95
"13547",1.06,"Premium","H","VS1",62.5,58,5549,6.5,6.47,4.05
"13548",1.11,"Premium","H","VS2",62.4,58,5550,6.69,6.57,4.14
"13549",1.23,"Very Good","G","SI2",63.4,58,5550,6.8,6.77,4.3
"13550",1.06,"Premium","I","VS1",61.2,57.1,5550,6.56,6.59,4.03
"13551",1.01,"Ideal","H","VS1",59.8,59,5550,6.52,6.56,3.91
"13552",1.09,"Very Good","H","VS2",63,54,5551,6.61,6.54,4.14
"13553",1.03,"Very Good","D","SI1",63,59,5551,6.39,6.44,4.04
"13554",1.03,"Ideal","D","SI1",62.4,57,5551,6.44,6.47,4.03
"13555",1.07,"Ideal","G","SI1",62.2,56,5551,6.52,6.56,4.07
"13556",0.9,"Fair","E","VVS2",58.1,59,5551,6.21,6.26,3.62
"13557",1.18,"Ideal","I","VS1",62.2,57,5551,6.76,6.72,4.19
"13558",1.2,"Premium","D","SI2",62,58,5551,6.84,6.77,4.22
"13559",1.2,"Premium","D","SI2",62.6,57,5551,6.84,6.74,4.25
"13560",1.12,"Ideal","G","SI1",62,55,5551,6.68,6.65,4.13
"13561",1.02,"Ideal","E","SI1",62.2,57,5553,6.41,6.45,4
"13562",1.02,"Very Good","E","SI1",59.2,56,5553,6.57,6.63,3.91
"13563",1.96,"Fair","F","I1",66.6,60,5554,7.59,7.56,5.04
"13564",1.16,"Premium","H","SI1",61.2,57,5554,6.84,6.76,4.16
"13565",1.16,"Ideal","H","SI1",62.2,55,5554,6.79,6.74,4.21
"13566",1.16,"Premium","H","SI1",61.2,58,5554,6.81,6.76,4.15
"13567",1.05,"Good","H","VS1",63.3,57,5555,6.4,6.45,4.07
"13568",1.01,"Ideal","G","SI1",62.7,57,5555,6.3,6.34,3.96
"13569",1.01,"Ideal","G","SI1",63,57,5555,6.37,6.4,4.02
"13570",1,"Ideal","E","SI1",61.4,57,5555,6.43,6.5,3.97
"13571",1,"Ideal","E","SI1",61.7,57,5555,6.39,6.42,3.95
"13572",1,"Ideal","E","SI1",61.4,58,5555,6.41,6.43,3.94
"13573",1.24,"Premium","I","SI1",60.4,58,5555,7.02,6.95,4.22
"13574",1.21,"Very Good","G","SI2",59.6,60,5556,6.92,6.94,4.13
"13575",1.01,"Very Good","E","SI1",60,60,5556,6.45,6.49,3.88
"13576",1.21,"Ideal","I","SI1",60.6,55,5556,6.92,6.87,4.18
"13577",1.21,"Premium","I","SI1",62.3,59,5556,6.81,6.77,4.23
"13578",1.21,"Premium","G","SI1",59.5,62,5556,6.65,6.57,3.84
"13579",1.21,"Premium","J","VS1",59.5,60,5556,6.99,6.9,4.13
"13580",1.17,"Ideal","F","SI2",62.2,55,5556,6.73,6.7,4.18
"13581",1.21,"Premium","I","SI1",60.6,56,5556,6.97,6.89,4.2
"13582",1,"Very Good","I","VS1",60.8,59,5557,6.39,6.44,3.9
"13583",1.04,"Very Good","D","SI1",63.4,55,5557,6.41,6.46,4.08
"13584",1.05,"Premium","F","SI1",61.8,56,5557,6.55,6.45,4.02
"13585",1.05,"Premium","F","SI1",60.3,60,5557,6.66,6.54,3.98
"13586",1.05,"Ideal","F","SI1",62,55,5557,6.54,6.5,4.04
"13587",1.05,"Premium","F","SI1",61.6,57,5557,6.56,6.53,4.03
"13588",1.21,"Very Good","G","SI2",62.8,60,5558,6.7,6.77,4.23
"13589",1.01,"Very Good","H","VS2",62.8,59,5559,6.33,6.38,3.99
"13590",1.08,"Ideal","G","VS2",62.1,57,5559,6.54,6.57,4.07
"13591",1.01,"Premium","F","SI1",60.6,58,5559,6.54,6.49,3.95
"13592",1.01,"Good","F","VS2",63.1,56,5560,6.28,6.37,3.99
"13593",1.01,"Very Good","F","VS2",61,59,5560,6.39,6.46,3.92
"13594",1.07,"Premium","F","SI1",59.6,58,5561,6.68,6.72,3.99
"13595",1.07,"Good","F","SI1",63.4,56,5561,6.51,6.52,4.13
"13596",1.04,"Premium","H","VS2",61.2,59,5561,6.57,6.51,4
"13597",1.29,"Very Good","I","VS1",61.1,58,5562,6.98,7.03,4.28
"13598",1.18,"Very Good","G","SI2",62.4,56,5562,6.8,6.83,4.25
"13599",1.19,"Very Good","D","SI2",63.5,57,5562,6.67,6.75,4.26
"13600",1.2,"Ideal","G","SI2",58.9,60,5562,6.98,6.94,4.1
"13601",0.9,"Ideal","G","VVS1",61.6,57,5564,6.24,6.16,3.82
"13602",1.15,"Ideal","G","VS2",59.2,56,5564,6.88,6.83,0
"13603",1.02,"Very Good","H","VS2",62.4,57,5565,6.35,6.4,3.98
"13604",1.02,"Very Good","E","VS2",62.8,59,5565,6.39,6.44,4.03
"13605",1.2,"Very Good","H","SI1",62.8,58,5567,6.73,6.8,4.25
"13606",1.17,"Good","D","SI2",60.4,65,5567,6.81,6.77,4.1
"13607",1.3,"Premium","J","SI1",61,59,5569,7.09,7.01,4.3
"13608",1.3,"Premium","J","SI1",61.9,56,5569,7.07,7.04,4.37
"13609",1.02,"Premium","H","VS1",58.5,57,5569,6.65,6.61,3.88
"13610",1.02,"Premium","H","VS1",62.1,59,5569,6.43,6.38,3.98
"13611",1.02,"Ideal","H","VS1",62.2,56,5569,6.48,6.42,4.01
"13612",1.09,"Very Good","F","SI1",62.3,57,5570,6.55,6.61,4.1
"13613",1.2,"Good","I","VS1",57.8,61,5570,7.02,6.96,4.04
"13614",1.04,"Ideal","G","SI1",61.9,53,5570,6.53,6.54,4.05
"13615",1,"Very Good","E","SI1",62.4,59,5571,6.36,6.42,3.99
"13616",1.01,"Ideal","E","SI1",61.9,56,5571,6.43,6.47,3.99
"13617",1.13,"Premium","H","VS2",62.8,59,5571,6.63,6.58,4.15
"13618",1,"Premium","H","VS2",59.4,61,5572,6.51,6.46,3.85
"13619",1.21,"Premium","J","VVS2",60.8,60,5572,6.86,6.88,4.18
"13620",0.95,"Very Good","G","VS1",59.9,58,5572,6.37,6.41,3.83
"13621",1.04,"Ideal","I","VS1",61.4,58,5572,6.46,6.54,3.99
"13622",1.07,"Premium","H","VS2",62.4,57,5573,6.58,6.52,4.09
"13623",1,"Premium","F","SI1",62,60,5574,6.42,6.36,3.96
"13624",1.08,"Good","E","SI1",58.4,60,5575,6.71,6.74,3.93
"13625",1.11,"Very Good","J","VS1",59.9,56,5576,6.8,6.77,4.07
"13626",1.16,"Good","H","SI1",64,58,5576,6.56,6.63,4.22
"13627",1.01,"Ideal","G","SI1",62.6,56,5576,6.41,6.44,4.02
"13628",1.04,"Ideal","H","VS1",62.7,55,5577,6.43,6.49,4.05
"13629",1.04,"Ideal","H","VS1",62.7,57,5577,6.42,6.46,4.04
"13630",1.06,"Ideal","I","VS1",62,55,5577,6.55,6.58,4.07
"13631",1.2,"Ideal","I","SI1",60.1,56,5578,6.9,6.84,4.13
"13632",1.2,"Ideal","H","SI2",62.7,55,5578,6.74,6.69,4.21
"13633",1.35,"Very Good","I","SI2",58.6,63,5579,7.28,7.19,4.24
"13634",1.03,"Premium","H","VS2",61,58,5579,6.53,6.46,3.96
"13635",1.05,"Premium","H","VS1",60.9,60,5580,6.58,6.53,3.99
"13636",1.06,"Premium","F","SI1",60.4,62,5580,6.62,6.59,3.99
"13637",1.03,"Premium","G","SI1",60.1,60,5581,6.55,6.52,3.93
"13638",1.02,"Premium","G","VS2",62,57,5581,6.48,6.43,4
"13639",1.13,"Premium","F","SI1",60.6,60,5581,6.76,6.67,4.07
"13640",1.31,"Very Good","I","SI2",60.8,57,5582,7.06,7.12,4.31
"13641",1.08,"Premium","H","VS1",59.6,59,5582,6.72,6.66,3.99
"13642",1.1,"Ideal","H","SI1",62.7,57,5583,6.6,6.63,4.15
"13643",1.24,"Premium","F","SI2",62.8,60,5583,6.84,6.82,4.29
"13644",1.37,"Very Good","I","SI2",63,57,5584,6.98,7.05,4.42
"13645",1.13,"Very Good","F","SI1",63.2,56,5584,6.66,6.69,4.22
"13646",1.24,"Very Good","I","SI1",60,59,5584,6.98,7.01,4.2
"13647",1.17,"Very Good","H","VS2",59.6,59,5585,6.84,6.88,4.09
"13648",1.22,"Ideal","J","SI1",60.6,56,5586,6.96,6.95,4.22
"13649",1.05,"Ideal","F","SI1",60.6,59,5586,6.51,6.56,3.96
"13650",1.33,"Very Good","H","SI2",63.5,57,5586,6.99,6.88,4.4
"13651",1.15,"Very Good","G","SI1",62.2,59,5587,6.66,6.71,4.16
"13652",1.16,"Ideal","I","VS2",60.1,62,5587,6.83,6.78,4.09
"13653",1.16,"Ideal","I","VS2",60.8,56,5587,6.85,6.81,4.15
"13654",1.09,"Very Good","J","VVS1",63.9,56,5588,6.47,6.51,4.15
"13655",1.27,"Good","J","VS1",63.4,60,5588,6.8,6.85,4.33
"13656",1.27,"Premium","I","SI1",60.9,59,5588,6.94,6.99,4.24
"13657",1.32,"Premium","I","SI2",61.3,59,5588,7.01,6.95,4.28
"13658",1.01,"Ideal","H","SI1",62.5,56,5589,6.38,6.45,4.01
"13659",1.01,"Ideal","E","SI1",61.6,59,5590,6.43,6.4,3.95
"13660",1.24,"Very Good","H","SI2",61.2,57,5592,6.87,7.02,4.25
"13661",1,"Good","F","VS2",62.5,57,5592,6.34,6.42,3.99
"13662",1.2,"Premium","H","SI1",62.4,59,5592,6.72,6.68,4.18
"13663",1.05,"Good","H","VS2",63.7,58,5592,6.45,6.4,4.09
"13664",1.01,"Very Good","H","VS1",62,60,5593,6.43,6.38,3.97
"13665",1.5,"Ideal","I","I1",61.3,57,5593,7.36,7.39,4.52
"13666",1.14,"Very Good","E","SI2",60,54,5593,6.74,6.97,4.11
"13667",1.02,"Premium","G","VS2",62.9,58,5593,6.41,6.37,4.02
"13668",1.19,"Very Good","H","SI1",60.8,59,5595,6.84,6.87,4.17
